dataset,attack_type,n,chunk_index_mean,chunk_index_std,msg_l_mean,msg_l_std,hard/clean_mean,hard/clean_std,bitwise/clean_mean,bitwise/clean_std,hard/distorted_mean,hard/distorted_std,bitwise/distorted_mean,bitwise/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
DAPS,highpass,245,3.0,2.0,0.0013547036239212088,0.004117712690236034,1.0,0.0,1.0,0.0,0.9918367346938776,0.08998125585734122,0.9994897959183674,0.005623828491083826,0.0,0.0,0.3066326530612245,0.11509484888516967,0.0,0.0,0.3270408163265306,0.12523821532952892,48.77630417492925,0.28333694591044495,-11.69885951171116,7.269365690951891
DAPS,limiter,280,3.0,2.0,0.0019434956066248003,0.005143200481486489,1.0,0.0,1.0,0.0,0.6607142857142857,0.4734669136986733,0.9381696428571429,0.12027729408039167,0.0,0.0,0.3229910714285714,0.11372784286052903,0.0,0.0,0.31540178571428573,0.11429595901348054,48.795334230150495,0.24357725672791916,7.217493992192405,2.430846174131093
DAPS,lowpass,350,3.0,2.0,0.0017752661711085268,0.0047377136435309405,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3391071428571429,0.10667292777648958,0.0,0.0,0.3391071428571429,0.1096651036062958,48.82435096740723,0.28564696101307896,15.852942198344639,3.56146105462746
DAPS,mp3,238,3.0,2.0,0.001331888922123573,0.003559769366906233,1.0,0.0,1.0,0.0,0.453781512605042,0.4978592686923908,0.8345588235294118,0.23018766253900436,0.0,0.0,0.32169117647058826,0.12472744321203956,0.0,0.0,0.34059873949579833,0.1169194208196298,48.81445041624438,0.2632603146160532,19.254243273694975,2.7844556158176594
DAPS,phase_shift,154,3.0,2.0,0.0016128124986946799,0.005027730959991076,1.0,0.0,1.0,0.0,0.5584415584415584,0.49657283881312103,0.8096590909090909,0.26423945447353664,0.0,0.0,0.33319805194805197,0.11552024361347574,0.0,0.0,0.33319805194805197,0.11441710574522582,48.81295679761218,0.27369273532843463,-19.591729346227336,13.210523366420562
DAPS,polarity,119,3.0,2.0,0.0017653938502612647,0.005404949242220278,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3429621848739496,0.12704874270844932,0.0,0.0,0.3429621848739496,0.12704874270844932,48.83123570931058,0.24692739404499942,92.33912158613445,7.1622653191928085e-06
DAPS,quantization,154,3.0,2.0,0.0012493506517527301,0.004146897580040014,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33238636363636365,0.12392077646635215,0.0,0.0,0.3275162337662338,0.12234501750334341,48.730884626314236,0.25198142623339725,58.925499804608236,6.763140374872553
DAPS,reverb,308,3.0,2.0,0.002059549650528444,0.007346665447265299,1.0,0.0,1.0,0.0,0.7435064935064936,0.4366973638804934,0.966314935064935,0.08639525132939027,0.0,0.0,0.3224431818181818,0.11245966456828466,0.0,0.0,0.3169642857142857,0.11105382319653709,48.78792377571007,0.2570484112397328,3.7188950540534185,2.3471685069701502
DAPS,time_jitter,119,3.0,2.0,0.0018851017728840006,0.00546739745660937,1.0,0.0,1.0,0.0,0.7647058823529411,0.42418250299576343,0.9301470588235294,0.15735981293406393,0.0,0.0,0.31565126050420167,0.12149733812178784,0.0,0.0,0.3182773109243697,0.09620954235328061,48.830016641055835,0.2849492190665552,32.88811337446966,7.658119754763993
DAPS,time_stretch,168,3.0,2.0,0.0015732204058134342,0.0038408695597010076,1.0,0.0,1.0,0.0,0.0,0.0,0.46279761904761907,0.13879230627108027,0.0,0.0,0.3210565476190476,0.11015360521945239,0.0,0.0,0.34337797619047616,0.11870241524080052,48.77662304469517,0.2624322531358316,-22.004588240668888,10.477418479668689
