chunk_index,n,chunk_index_mean,chunk_index_std,msg_l_mean,msg_l_std,hard/clean_mean,hard/clean_std,bitwise/clean_mean,bitwise/clean_std,hard/distorted_mean,hard/distorted_std,bitwise/distorted_mean,bitwise/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
0,2039,0.0,0.0,0.03642568153562533,0.1049240295695089,0.9862677783227072,0.11637717888442939,0.9986206473761647,0.013841600600460543,0.5532123589995096,0.4971603814160047,0.7719470328592447,0.30345408781760824,0.0,0.0,0.3242091711623345,0.11720445292493659,0.0,0.0,0.3227072094163806,0.1146110042588193,49.04813069955808,0.7877366925443665,12.235671531766208,26.228380426959518
1,2039,1.0,0.0,0.03645266529704218,0.10273594744516118,0.9882295242766062,0.10785143311351415,0.9991110838646395,0.008597951028900425,0.5487984306032369,0.49761301547554104,0.7708128984796468,0.30227220791152576,0.0,0.0,0.3269678764100049,0.11821600300843481,0.0,0.0,0.325465914664051,0.11867299497227095,49.05842418212292,0.7577275948014834,12.054333108356825,26.504947974665576
2,2016,2.0,0.0,0.03486254487480551,0.10207033919125054,0.9831349206349206,0.1287658668401255,0.9983878968253969,0.015416436045291445,0.5386904761904762,0.49850079944986464,0.7647879464285714,0.30495650515810147,0.0,0.0,0.32710193452380953,0.11570205884023295,0.0,0.0,0.32217261904761907,0.11349348350413117,49.0442464862551,0.7612974787427551,12.18962176242799,26.41177138683624
3,1777,3.0,0.0,0.03285026505590528,0.10103475411283011,0.9859313449634215,0.11777405479153827,0.9986986494091165,0.014238736957324851,0.5526167698368036,0.49722376806820173,0.7715602138435566,0.3025880842162985,0.0,0.0,0.3219259988745076,0.11780783982282705,0.0,0.0,0.32730725942599886,0.11836329963878434,49.02729781262983,0.7282948018244998,12.260345308094395,26.154196099054673
4,1342,4.0,0.0,0.022182499864247675,0.0839844517844128,0.9895678092399404,0.10160393769931036,0.9992082712369598,0.008493665483476994,0.5901639344262295,0.4918032786885246,0.7905644560357675,0.2948918424003484,0.0,0.0,0.32530737704918034,0.1173696583625787,0.0,0.0,0.3148751862891207,0.11734999412225959,48.949609276079386,0.5595014701048227,12.586743613585675,26.395039884767954
5,1342,5.0,0.0,0.02268528240151529,0.08593576255913316,0.9903129657228018,0.09794486022303875,0.9993014157973175,0.007787046798786217,0.5886736214605067,0.4920741700771123,0.7857675111773472,0.3002560810462982,0.0,0.0,0.3256333830104322,0.11672425734902714,0.0,0.0,0.32479508196721313,0.11827653836969977,48.94063812574225,0.6215995602059928,12.593982833233591,26.398056074168977
6,934,6.0,0.0,0.0024433033219580028,0.024293492094422064,0.9989293361884368,0.03270347826402839,0.9999330835117773,0.0020439673915017744,0.6252676659528907,0.4840537282851099,0.8108270877944326,0.2900986593321952,0.0,0.0,0.3270208779443255,0.11324889609002982,0.0,0.0,0.3222028907922912,0.11048050009711016,48.84019670751927,0.30056750568820134,12.229808090956647,25.544966036399398
