attack_type,chunk_index,n,chunk_index_mean,chunk_index_std,msg_l_mean,msg_l_std,hard/clean_mean,hard/clean_std,bitwise/clean_mean,bitwise/clean_std,hard/distorted_mean,hard/distorted_std,bitwise/distorted_mean,bitwise/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
encodec,0,170,0.0,0.0,0.03528849554108861,0.1033791978645716,0.9882352941176471,0.10782531046954917,0.9988970588235294,0.010661764705882353,0.0,0.0,0.3238970588235294,0.12766884894659888,0.0,0.0,0.33088235294117646,0.10902455597812986,0.0,0.0,0.3058823529411765,0.10783784523557537,49.07513925888959,0.7400456976970613,7.663854923175976,8.349178624288315
encodec,1,170,1.0,0.0,0.03933210675606262,0.10427272269402929,0.9882352941176471,0.10782531046954918,0.9988970588235294,0.010661764705882353,0.0,0.0,0.32536764705882354,0.12860554768151983,0.0,0.0,0.33492647058823527,0.11713410692531151,0.0,0.0,0.3099264705882353,0.11105193090681265,49.094254729327034,0.7237417584694879,7.760806903681335,8.417544082282895
encodec,2,167,2.0,0.0,0.037379455136486585,0.10654890720549083,0.9820359281437125,0.13282079648394512,0.9985029940119761,0.011751735380320046,0.0,0.0,0.3285928143712575,0.11983413715385385,0.0,0.0,0.3241017964071856,0.11579561463211985,0.0,0.0,0.3106287425149701,0.11433245415047918,49.09179920493486,0.7176777566272672,7.80263949805748,7.973189421965964
encodec,3,151,3.0,0.0,0.03572877236375383,0.11158946192942962,0.9867549668874173,0.11432236093796072,0.9966887417218543,0.03581195098729018,0.0,0.0,0.3211920529801324,0.12334159292840513,0.0,0.0,0.32864238410596025,0.12426596899903722,0.0,0.0,0.3025662251655629,0.11191734585384505,49.05674705758,0.7528997068275631,8.47706765489073,7.369515968586212
encodec,4,118,4.0,0.0,0.018286094171434543,0.07768584705418051,0.9915254237288136,0.09166655785077935,0.9994703389830508,0.005729159865673714,0.0,0.0,0.3294491525423729,0.10845512603694026,0.0,0.0,0.3400423728813559,0.11834575845175854,0.0,0.0,0.3177966101694915,0.10533198600921109,48.96904896881621,0.4179943671493722,9.630643419163713,5.839525391616487
encodec,5,118,5.0,0.0,0.021524171830121504,0.08724769087431168,0.9915254237288136,0.09166655785077935,0.9994703389830508,0.005729159865673714,0.0,0.0,0.3411016949152542,0.11809421618111679,0.0,0.0,0.3315677966101695,0.11777545993517362,0.0,0.0,0.3082627118644068,0.11296068972502896,48.97207670696711,0.4228050936377463,9.80810492144803,5.856831118826329
encodec,6,78,6.0,0.0,0.0014196208963463707,0.0031800942996703463,1.0,0.0,1.0,0.0,0.0,0.0,0.33253205128205127,0.12154421322130936,0.0,0.0,0.31971153846153844,0.11584277362096107,0.0,0.0,0.29407051282051283,0.10830357750202443,48.81035922123836,0.29629220973545567,11.202622358615582,2.4414659796851645
eq,0,137,0.0,0.0,0.05671210000112621,0.16115678167749206,0.9708029197080292,0.1683585780243912,0.9958941605839416,0.027440608105515633,0.708029197080292,0.4546689489751077,0.9219890510948905,0.15508801912379278,0.0,0.0,0.33941605839416056,0.12006585129518495,0.0,0.0,0.3293795620437956,0.11213537057554483,49.14194068073356,1.3122053245590712,2.3590213479882065,3.5325351564850527
eq,1,137,1.0,0.0,0.05724479160394592,0.15196546596877408,0.9708029197080292,0.16835857802439116,0.9977189781021898,0.01394225072074464,0.6861313868613139,0.46406368832853534,0.9183394160583942,0.17328441595059216,0.0,0.0,0.3362226277372263,0.11280154913823438,0.0,0.0,0.3216240875912409,0.13113158239546938,49.11528544182325,1.1166228948389259,2.1999664038502997,3.6223303619525593
eq,2,136,2.0,0.0,0.05775374443391552,0.16586082131630672,0.9705882352941176,0.16895772489817729,0.9954044117647058,0.030910242133823963,0.6323529411764706,0.4821645973751471,0.9076286764705882,0.17677131908539193,0.0,0.0,0.3552389705882353,0.11636098381683899,0.0,0.0,0.3327205882352941,0.11416314378841351,49.16333069520838,1.2268791253845563,2.529362067278913,3.5838244951557243
eq,3,117,3.0,0.0,0.033608967112756315,0.09553883140069928,0.9914529914529915,0.09205409926725645,0.999465811965812,0.005753381204203528,0.6495726495726496,0.4771037858787305,0.9246794871794872,0.15123654791543623,0.0,0.0,0.343482905982906,0.11999152269956571,0.0,0.0,0.3408119658119658,0.12803362816967045,49.044840625208664,0.5516781368521648,2.4315854103392005,3.623072328708118
eq,4,89,4.0,0.0,0.02993260604038342,0.09919718603376769,0.9887640449438202,0.10540260134434672,0.9992977528089888,0.006587662584021671,0.7528089887640449,0.4313787375382577,0.9360955056179775,0.15592734328620786,0.0,0.0,0.300561797752809,0.10553352468634382,0.0,0.0,0.2991573033707865,0.12124699916373739,48.94955950104789,0.40223786599584554,2.4061425938951166,3.746928766705034
eq,5,89,5.0,0.0,0.031415116285002875,0.11252328981485692,0.9775280898876404,0.1482124264974485,0.9985955056179775,0.00926327665609053,0.7415730337078652,0.4377698817702957,0.9290730337078652,0.16205942089873257,0.0,0.0,0.3258426966292135,0.11183162492918192,0.0,0.0,0.3441011235955056,0.1136426040682441,48.92336281765713,0.3694633475837495,2.6571040152247702,3.8235468637956944
eq,6,63,6.0,0.0,0.0013589058597455116,0.003598391103502764,1.0,0.0,1.0,0.0,0.873015873015873,0.3329551898952863,0.9781746031746031,0.07144234875947948,0.0,0.0,0.3323412698412698,0.12930359333437394,0.0,0.0,0.3323412698412698,0.09823933462838992,48.82701231941344,0.2834941486323315,1.916365286364915,3.393142601633546
gain,0,46,0.0,0.0,0.019990635791234758,0.06759823706255912,0.9782608695652174,0.14583052027172538,0.998641304347826,0.00911440751698284,0.9782608695652174,0.14583052027172538,0.998641304347826,0.00911440751698284,0.0,0.0,0.3451086956521739,0.12137343170721354,0.0,0.0,0.358695652173913,0.11832359270150676,48.93834114074707,0.5295282729508494,92.89836883544922,9.556299903073441
gain,1,46,1.0,0.0,0.020534343693051148,0.07463463938284264,0.9782608695652174,0.14583052027172538,0.998641304347826,0.00911440751698284,0.9782608695652174,0.14583052027172538,0.998641304347826,0.00911440751698284,0.0,0.0,0.3383152173913043,0.13703979740491018,0.0,0.0,0.30434782608695654,0.11844834085708351,48.84449685138205,0.43741657220184854,92.89838923578677,9.556481785712005
gain,2,46,2.0,0.0,0.01826363786842552,0.0548218671744118,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33016304347826086,0.11335952110660953,0.0,0.0,0.30434782608695654,0.09718236272960687,48.98397254943848,0.5214794637677677,92.89835904992145,9.556425954478568
gain,3,39,3.0,0.0,0.00820951832027996,0.02801409835040564,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.35096153846153844,0.11288696323946361,0.0,0.0,0.34775641025641024,0.1370731075663019,49.01233428563827,0.7535666443950051,93.18330500676082,9.56080503854581
gain,4,32,4.0,0.0,0.024784965855350373,0.09970892589326268,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.345703125,0.14572720980563092,0.0,0.0,0.298828125,0.10907814066752501,49.062302112579346,0.714530750890484,91.93508052825928,9.755885703055727
gain,5,32,5.0,0.0,0.016273477401516686,0.04833352402896367,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.337890625,0.10229229980604296,0.0,0.0,0.341796875,0.1423371250859535,48.973074316978455,0.4374282993524774,91.93527603149414,9.755913105117868
gain,6,21,6.0,0.0,0.0019346853848159643,0.006600857397756184,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33630952380952384,0.12717774178108035,0.0,0.0,0.3273809523809524,0.09816918156232525,48.77098846435547,0.32519405940219687,94.2319070725214,9.66033056050508
gaussian_noise,0,108,0.0,0.0,0.033980314754342135,0.08051918575927222,1.0,0.0,1.0,0.0,0.28703703703703703,0.4523790185298559,0.6336805555555556,0.29931179904547617,0.0,0.0,0.33391203703703703,0.11062023851865693,0.0,0.0,0.3368055555555556,0.1217260287705424,49.12012368661386,0.575545094579757,29.232500553131104,5.358599801819565
gaussian_noise,1,108,1.0,0.0,0.03687775623753353,0.08159811711494752,1.0,0.0,1.0,0.0,0.25,0.4330127018922193,0.6140046296296297,0.2949748772680603,0.0,0.0,0.32175925925925924,0.11148423077082432,0.0,0.0,0.3315972222222222,0.11006177680969072,49.11591759434453,0.5393044490557907,29.23192690036915,5.357482484991299
gaussian_noise,2,107,2.0,0.0,0.028113913995484508,0.07557638531549914,0.9906542056074766,0.09622084243913082,0.9994158878504673,0.006013802652445676,0.2523364485981308,0.4343532724718599,0.6051401869158879,0.3014516730568104,0.0,0.0,0.3352803738317757,0.12126201987960125,0.0,0.0,0.32184579439252337,0.10767961328787769,49.08703951969325,0.5446651795701541,29.17333317694263,5.348356871647771
gaussian_noise,3,95,3.0,0.0,0.04066495809631352,0.1183228740749204,0.9789473684210527,0.1435598073366932,0.9980263157894737,0.01420199549008086,0.28421052631578947,0.45103758496060115,0.6328947368421053,0.29318494158516933,0.0,0.0,0.3111842105263158,0.11252885133276473,0.0,0.0,0.31776315789473686,0.10246274912595676,49.06454110396536,0.4715528097829832,29.561075351112766,5.4489411583454235
gaussian_noise,4,65,4.0,0.0,0.02038353178118573,0.07087137790525182,0.9846153846153847,0.12307692307692307,0.9990384615384615,0.007692307692307692,0.3384615384615385,0.4731863538224522,0.6326923076923077,0.3041198864353395,0.0,0.0,0.30288461538461536,0.10754626085946489,0.0,0.0,0.3230769230769231,0.12622916372672335,48.987537970909706,0.42485793672628147,29.602724192692683,5.768176377183281
