dataset,attack_type,n,chunk_index_mean,chunk_index_std,bitwise/clean_mean,bitwise/clean_std,bitwise/distorted_mean,bitwise/distorted_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,hard/clean_mean,hard/clean_std,hard/distorted_mean,hard/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
Clotho,dynamic_range_expansion,278,1.910071942446043,1.5038939846699442,0.9995503597122302,0.00528207739409655,0.9991007194244604,0.007442871113869986,0.0,0.0,0.0,0.0,0.9928057553956835,0.08451323830554482,0.9856115107913669,0.11908593782191977,0.0,0.0,0.0,0.0,33.24659954043601,2.3564003325297054,23.881625920641337,26.26545213748015
Clotho,encodec,400,1.99,1.5652156400956385,0.99921875,0.008230979494416202,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.09949874371066199,0.0,0.0,0.0,0.0,0.0,0.0,33.90180065631866,2.6096416677909207,5.772127794716507,10.259647036992991
Clotho,eq,291,1.9381443298969072,1.5430662983689352,0.9995704467353952,0.005163580446808981,0.9997852233676976,0.003657514253850173,0.0015034364261168386,0.025602599776951205,0.0,0.0,0.993127147766323,0.0826172871489437,0.9965635738831615,0.058520228061602765,0.0,0.0,0.0,0.0,33.06763323885469,2.985640192823557,11.130809829816785,4.296029407354874
Clotho,gain,108,2.0277777777777777,1.5954700534193753,1.0,0.0,0.9861111111111112,0.1000337520200551,0.0,0.0,0.0,0.0,1.0,0.0,0.9629629629629629,0.1888525745775105,0.0,0.0,0.0,0.0,34.304510805341934,2.3129310928526308,84.20710189254196,1.746896922590678
Clotho,gaussian_noise,242,1.7975206611570247,1.4503896774712877,1.0,0.0,0.9958677685950413,0.06414948221595053,0.0,0.0,0.002066115702479339,0.032074741107975265,1.0,0.0,0.9958677685950413,0.06414948221595053,0.0,0.0,0.0,0.0,33.59098326470241,2.222465479445477,51.03347767286064,5.538778144790491
Clotho,highpass,270,1.9555555555555555,1.5533317437601148,0.9997685185185186,0.0037965785802909083,0.9997685185185186,0.0037965785802909083,0.0,0.0,0.0,0.0,0.9962962962962963,0.06074525728465454,0.9962962962962963,0.06074525728465454,0.0,0.0,0.0,0.0,33.57300021560104,2.2817757821600524,0.5896475725565795,11.749057310653663
Clotho,limiter,224,2.0,1.5698043554168508,0.9983258928571429,0.015535056815931984,0.9949776785714286,0.0671477212274515,0.0,0.0,0.0,0.0,0.9866071428571429,0.11494993919271189,0.9910714285714286,0.0940683370790423,0.0,0.0,0.0,0.0,33.496880940028596,2.9399918592607883,22.40230311612998,17.393196451126773
Clotho,lowpass,304,1.9276315789473684,1.5308321338934143,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.00704723282864,2.5010646873091327,23.39379573035005,11.120235158629463
Clotho,mp3,283,1.9399293286219081,1.5386410398213475,0.9787985865724381,0.14405524459815908,0.9812279151943463,0.13185017395773654,0.0,0.0,0.0,0.0,0.9787985865724381,0.14405524459815908,0.9646643109540636,0.18462686187439056,0.0,0.0,0.0,0.0,33.17076353470765,2.7675914093947265,26.826040616726285,10.653647958010373
Clotho,phase_shift,104,1.7307692307692308,1.429300321235542,0.9993990384615384,0.0060990934886371515,1.0,0.0,0.0,0.0,0.0,0.0,0.9903846153846154,0.09758549581819442,1.0,0.0,0.0,0.0,0.0,0.0,34.08870733701266,2.6690004180028346,-26.506400355925926,12.014038250007252
Clotho,polarity,135,2.096296296296296,1.623321122810906,1.0,0.0,0.999537037037037,0.00535918375129177,0.0,0.0,0.0,0.0,1.0,0.0,0.9925925925925926,0.08574694002066834,0.0,0.0,0.0,0.0,33.61129397639522,2.1181058965580215,92.07123153121383,1.010171037237372
Clotho,quantization,149,1.8791946308724832,1.5278741281206933,0.9995805369127517,0.005102988699914614,0.9995805369127517,0.005102988699914614,0.0,0.0,0.0,0.0,0.9932885906040269,0.08164781919863381,0.9932885906040269,0.08164781919863381,0.0,0.0,0.0,0.0,33.40107211170581,2.8461087806150522,64.78636169433594,7.058619217734047
Clotho,reverb,206,1.8932038834951457,1.5131310132588947,0.9942354368932039,0.06984286563528827,0.9845266990291263,0.10066279388915057,0.0,0.0,0.0,0.0,0.9805825242718447,0.13798709129662035,0.9271844660194175,0.2598334697295657,0.0,0.0,0.0,0.0,33.72252096713168,2.5819890412995474,9.399360265546632,1.7182558091102433
Clotho,time_jitter,79,1.7088607594936709,1.397573835681572,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.044582946391046,2.1983200866296406,33.21836691264865,9.010855337430904
Clotho,time_stretch,123,1.853658536585366,1.5070723615390642,0.9994918699186992,0.005612480191660193,0.8816056910569106,0.3072023528187373,0.0,0.0,0.0,0.0,0.991869918699187,0.0897996830665631,0.8130081300813008,0.38990500189534305,0.0,0.0,0.0,0.0,33.62795969335044,2.518032896130358,-5.182621320088704,6.956853373570267
Clotho,vorbis,299,1.8762541806020068,1.4974017683285803,0.9993729096989966,0.006228956699728821,0.8505434782608695,0.34554047594698306,0.0,0.0,0.0,0.0,0.9899665551839465,0.09966330719566113,0.7759197324414716,0.41697518061561734,0.0,0.0,0.0,0.0,33.32006977553352,2.55661618526355,17.65102384241927,7.125457862254899
DAPS,aac,287,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.17259793165253,0.9871056117827249,-31.61731168368137,11.33348578274151
DAPS,background_noise,217,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.03685976722823,0.9672592485763339,47.12096549179147,7.52227286763359
DAPS,dac,483,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.06796830139792,0.9308543031491885,5.5102808106513255,2.3186156970503284
DAPS,dynamic_range_compression,252,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.33591473291791,0.7726956266695374,29.59384494736081,21.75933102713997
DAPS,dynamic_range_expansion,273,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.250075259924806,0.8664406998276669,26.349128921390015,26.85795866159495
DAPS,encodec,413,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.20855114361853,0.8671782745628452,12.193596082507264,2.178357326924402
DAPS,eq,336,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.135931650797524,0.8932410071877432,11.928568719398408,2.626934583714877
DAPS,gain,105,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.24684357416062,0.7958909891776532,83.12081153506324,2.232738517549387
DAPS,gaussian_noise,231,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.05689761339328,1.0030116631584183,49.532761726544535,5.220674800531465
DAPS,highpass,245,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.21532527378627,0.8467195083629558,3.323301068374089,9.040934328087049
DAPS,limiter,280,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.19682426452637,0.8270974656446972,24.165763643809726,18.257598525832805
DAPS,lowpass,350,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.07942078726632,0.9437043373828504,28.267965850830077,8.342443375605164
DAPS,mp3,238,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.04723773283117,0.9294430216486749,34.20807690981056,4.995133793369114
DAPS,phase_shift,154,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.11952504244718,0.9267219808414631,-24.444455948742952,10.357054073078046
DAPS,polarity,119,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.2110514280175,0.9255727883898773,92.33912184258469,7.062864853762028e-06
DAPS,quantization,154,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.305805181528065,0.8134897555073025,64.37305257227514,9.448847529950095
DAPS,reverb,308,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.20826400410045,0.6937610710817445,9.489660849818936,1.954461373842285
DAPS,time_jitter,119,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.12674475918297,0.9236581700164669,32.073707901129204,6.693307381111896
DAPS,time_stretch,168,3.0,2.0,1.0,0.0,0.9992559523809523,0.006778596413053793,0.0,0.0,0.0,0.0,1.0,0.0,0.9880952380952381,0.10845754260886069,0.0,0.0,0.0,0.0,36.174638702755885,0.8137944192540707,-6.020473673141429,10.516968740451325
DAPS,vorbis,308,3.0,2.0,1.0,0.0,0.9961444805194806,0.018098783827341584,0.0,0.0,0.0,0.0,1.0,0.0,0.9512987012987013,0.21524284472684704,0.0,0.0,0.0,0.0,36.20928615718693,0.8454469881674471,23.537604486787473,5.7084743697734
Freischuetz,aac,35,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.03077174595424,0.8375820192931667,-24.95089544568743,10.719838932521359
Freischuetz,background_noise,56,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.16123356137957,0.7956478587869343,48.73910542896816,5.48156789507264
Freischuetz,dac,56,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.04744257245745,0.7285159528114599,6.902643461312566,2.5164752915218487
Freischuetz,dynamic_range_compression,7,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.817328861781526,0.49628385634521116,21.452795028686523,5.3076945032221845
