attack_type,chunk_index,n,chunk_index_mean,chunk_index_std,bitwise/clean_mean,bitwise/clean_std,bitwise/distorted_mean,bitwise/distorted_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,hard/clean_mean,hard/clean_std,hard/distorted_mean,hard/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
dynamic_range_expansion,3,106,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.65490436553955,2.4032587586304976,26.248136546814216,28.00033062557202
dynamic_range_expansion,4,74,4.0,0.0,0.9991554054054054,0.007216219379491159,0.9983108108108109,0.010135135135135136,0.0,0.0,0.0,0.0,0.9864864864864865,0.11545951007185856,0.972972972972973,0.16216216216216214,0.0,0.0,0.0,0.0,35.34694756688298,1.9582818796153503,27.03249581923356,28.158526922751328
dynamic_range_expansion,5,74,5.0,0.0,1.0,0.0,0.9991554054054054,0.007216219379491159,0.0,0.0,0.0,0.0,1.0,0.0,0.9864864864864865,0.11545951007185856,0.0,0.0,0.0,0.0,35.27555501783216,1.9991310541064824,29.48767905783009,28.909930775111366
dynamic_range_expansion,6,52,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.24277356954721,0.8707160329316725,27.834801206221947,27.234897435244548
encodec,0,170,0.0,0.0,0.9996323529411765,0.004779411764705884,0.0,0.0,0.0,0.0,0.0,0.0,0.9941176470588236,0.07647058823529414,0.0,0.0,0.0,0.0,0.0,0.0,35.0392708273495,2.2071716546410403,8.510807263281416,8.508524467938816
encodec,1,170,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.07731435439166,2.1632413945731965,8.583796247401658,8.547676947596925
encodec,2,167,2.0,0.0,0.999625748502994,0.004821893236049824,0.0,0.0,0.0,0.0,0.0,0.0,0.9940119760479041,0.07715029177679718,0.0,0.0,0.0,0.0,0.0,0.0,35.065521365868115,2.271816962852641,8.582862920033003,8.13078261029892
encodec,3,151,3.0,0.0,0.9995860927152318,0.005069308242514856,0.0,0.0,0.0,0.0,0.0,0.0,0.9933774834437086,0.0811089318802377,0.0,0.0,0.0,0.0,0.0,0.0,35.150711577459674,2.174531903599494,9.308740376636681,7.485974240824295
encodec,4,118,4.0,0.0,0.9989406779661016,0.011458319731347429,0.0,0.0,0.0,0.0,0.0,0.0,0.9915254237288136,0.09166655785077935,0.0,0.0,0.0,0.0,0.0,0.0,35.350245394949184,2.0661663438255182,10.463644233800597,6.003510909154085
encodec,5,118,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.28696705123126,2.0725751563770234,10.64600418028185,5.998081342831319
encodec,6,78,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.196503516955254,0.9104522822842154,11.920307911359346,2.5090203828413977
eq,0,137,0.0,0.0,0.9995437956204379,0.005320211582888048,0.9995437956204379,0.005320211582888048,0.0031934306569343066,0.03724148108021633,0.0,0.0,0.9927007299270073,0.08512338532620876,0.9927007299270073,0.08512338532620876,0.0,0.0,0.0,0.0,34.65712608560158,2.6790052072354587,11.6134785561666,3.54158946433765
eq,1,137,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.64638004163756,2.7890666405991142,11.364827855660097,3.5830852576888375
eq,2,136,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.65028443055994,2.709433198626804,11.702721385394826,3.57971084276942
eq,3,117,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.98093115977752,2.4407884015444705,11.690329665811653,3.449937101967887
eq,4,89,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.3267295708817,2.061346765228938,11.648334752307848,3.263504768369345
eq,5,89,5.0,0.0,0.9992977528089888,0.00658766258402167,1.0,0.0,0.0,0.0,0.0,0.0,0.9887640449438202,0.1054026013443467,1.0,0.0,0.0,0.0,0.0,0.0,35.33514854345429,2.0119586363896866,11.93614362866691,3.585832607221891
eq,6,63,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.16765539986746,0.8935559162300775,11.949003230957757,3.0150580449549964
gain,0,46,0.0,0.0,1.0,0.0,0.9959239130434783,0.02734322255094853,0.0,0.0,0.0,0.0,1.0,0.0,0.9782608695652174,0.14583052027172538,0.0,0.0,0.0,0.0,35.394070998482086,2.0271244811134825,83.38463609114937,2.252844541394813
gain,1,46,1.0,0.0,1.0,0.0,0.998641304347826,0.00911440751698284,0.0,0.0,0.0,0.0,1.0,0.0,0.9782608695652174,0.14583052027172538,0.0,0.0,0.0,0.0,35.394277614095934,2.0060376089928145,83.38461851037067,2.252761804096518
gain,2,46,2.0,0.0,1.0,0.0,0.9728260869565217,0.14953061404562612,0.0,0.0,0.0,0.0,1.0,0.0,0.9565217391304348,0.20393111999232305,0.0,0.0,0.0,0.0,35.45509251304295,2.097483830649262,83.38454984581989,2.252667901390726
gain,3,39,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.55055549817207,1.471314638646848,83.39970867450421,2.2981267637509406
gain,4,32,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.33045583963394,2.123793566755043,83.24318623542786,2.4577266266602846
gain,5,32,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.55790340900421,1.819006663455349,83.2431960105896,2.457879619247549
gain,6,21,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.488798050653365,0.8044494566694084,82.6149669828869,2.5319553893648155
gaussian_noise,0,108,0.0,0.0,1.0,0.0,0.9907407407407407,0.09577852252582035,0.0,0.0,0.0,0.0,1.0,0.0,0.9907407407407407,0.09577852252582035,0.0,0.0,0.0,0.0,34.883812021326136,2.0729401967332857,50.64827382123029,5.4517712246692485
gaussian_noise,1,108,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.85592091525042,2.149184441075755,50.64759869045682,5.4524354776581285
gaussian_noise,2,107,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.004672897196261682,0.04811042121956541,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.83272718269134,2.2348320569828846,50.656166754036306,5.476692580989246
gaussian_noise,3,95,3.0,0.0,1.0,0.0,0.9993421052631579,0.00637852612817938,0.0,0.0,0.0,0.0,1.0,0.0,0.9894736842105263,0.10205641805087008,0.0,0.0,0.0,0.0,34.916162290071185,2.121384187658416,50.6094487641987,5.369864896765825
gaussian_noise,4,65,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.436502309945915,1.6805302896540741,50.57606518085186,5.216371236069561
gaussian_noise,5,65,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.521434842623194,1.7332452352841512,50.57633907611554,5.21532061585193
gaussian_noise,6,47,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.01531828210709,1.016038760297879,50.14398485548953,5.12843336814322
highpass,0,109,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.86048392199595,2.069556967902473,2.630948600179832,11.665491977217155
highpass,1,109,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.81152942202507,2.333518016126084,2.5429436907582326,10.659574382243166
highpass,2,108,2.0,0.0,0.9994212962962963,0.005986157657863773,0.9994212962962963,0.005986157657863773,0.0,0.0,0.0,0.0,0.9907407407407407,0.09577852252582036,0.9907407407407407,0.09577852252582036,0.0,0.0,0.0,0.0,34.793463424400045,2.1686609979520575,2.519345681734935,10.40246092519176
highpass,3,92,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.83843233274377,2.1060664065661516,2.0606250208195136,9.75809210369218
highpass,4,70,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.273154503958565,1.9899859084960632,2.4189560366528373,10.575272642042743
highpass,5,70,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.302186366489956,2.087500695719162,2.828742343187332,10.571361655195116
highpass,6,45,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.11172841389974,0.750963715481083,4.613818881329563,8.970188190216595
limiter,0,104,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.9407757795774,2.3789969716213393,20.165581015440132,14.433091180910042
limiter,1,104,1.0,0.0,0.9987980769230769,0.012198186977274303,0.9987980769230769,0.012198186977274303,0.0,0.0,0.0,0.0,0.9903846153846154,0.09758549581819442,0.9903846153846154,0.09758549581819442,0.0,0.0,0.0,0.0,34.97743076544542,2.4364077888645808,23.409350985517868,18.46361890165163
limiter,2,103,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.936555084672946,2.52362169145086,24.392864236553894,18.941850444107146
limiter,3,93,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.03600563541536,2.387974926549102,22.285412562790736,16.44736206511302
limiter,4,75,4.0,0.0,0.9975,0.021505813167606566,0.9866666666666667,0.11469767022723507,0.0,0.0,0.0,0.0,0.9866666666666667,0.11469767022723507,0.9866666666666667,0.11469767022723507,0.0,0.0,0.0,0.0,35.59848037719726,2.1090333441383495,23.02901412963867,16.982464200025102
limiter,5,75,5.0,0.0,0.9991666666666666,0.007168604389202191,1.0,0.0,0.0,0.0,0.0,0.0,0.9866666666666667,0.11469767022723505,1.0,0.0,0.0,0.0,0.0,0.0,35.34810526529948,2.1981208834208386,22.844779720306395,17.165873766338546
