attack_type,chunk_index,n,chunk_index_mean,chunk_index_std,bitwise/clean_mean,bitwise/clean_std,bitwise/distorted_mean,bitwise/distorted_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,hard/clean_mean,hard/clean_std,hard/distorted_mean,hard/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
encodec,4,151,4.0,0.0,0.9975165562913907,0.021435442675867635,0.0,0.0,0.0,0.0,0.0,0.0,0.9801324503311258,0.13954508281924158,0.0,0.0,0.0,0.0,0.0,0.0,36.372777825159744,2.425958131794868,8.67560300852684,6.721207168393395
encodec,5,151,5.0,0.0,0.9983443708609272,0.01429029511724509,0.0,0.0,0.0,0.0,0.0,0.0,0.9867549668874173,0.11432236093796072,0.0,0.0,0.0,0.0,0.0,0.0,36.39641216101236,2.537382723288303,8.630285468322551,7.197042714902947
encodec,6,118,6.0,0.0,0.9989406779661016,0.011458319731347429,0.0,0.0,0.0,0.0,0.0,0.0,0.9915254237288136,0.09166655785077935,0.0,0.0,0.0,0.0,0.0,0.0,36.64001070442846,2.1955302709413913,9.551479094488135,5.812746662488694
encodec,7,118,7.0,0.0,0.982521186440678,0.12913848160982325,0.0,0.0,0.0,0.0,0.0,0.0,0.9745762711864406,0.15740826797463311,0.0,0.0,0.0,0.0,0.0,0.0,36.44249573400465,2.128054719991938,9.622378678645118,6.031129976388863
encodec,8,78,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.66714047162961,1.5064854321573888,11.379848082860311,2.3631188497396973
encodec,9,78,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.66515096028646,1.2710079925934394,11.231811786309267,2.5369912312569127
eq,0,137,0.0,0.0,0.9995437956204379,0.005320211582888048,0.9927007299270073,0.08512338532620876,0.0,0.0,0.0,0.0,0.9927007299270073,0.08512338532620876,0.9927007299270073,0.08512338532620876,0.0,0.0,0.0,0.0,36.15993831105476,2.8123855714981434,2.4715925669365557,3.5485677161897953
eq,1,137,1.0,0.0,0.9849452554744526,0.12000169826706009,0.9762773722627737,0.14645510659280406,0.0036496350364963502,0.042561692663104375,0.0,0.0,0.9781021897810219,0.14634990989608335,0.948905109489051,0.22019128655472053,0.0,0.0,0.0,0.0,36.672852189001375,7.164978876965214,2.29511606481171,3.7007395766919515
eq,2,136,2.0,0.0,0.9995404411764706,0.0053395910103962545,0.9967830882352942,0.01905368790590798,0.0,0.0,0.0,0.0,0.9926470588235294,0.08543345616634007,0.9632352941176471,0.18818358664808424,0.0,0.0,0.0,0.0,35.92197701510261,2.9164973688060165,2.150966663406614,3.6353627080204873
eq,3,136,3.0,0.0,0.9986213235294118,0.011904259050541011,0.9898897058823529,0.08615716852444019,0.0,0.0,0.0,0.0,0.9852941176470589,0.12037283488047722,0.9485294117647058,0.22095557648995173,0.0,0.0,0.0,0.0,35.95874751315397,2.9561484925578703,2.465266629067414,3.7051078091737004
