dataset,attack_type,n,chunk_index_mean,chunk_index_std,bitwise/clean_mean,bitwise/clean_std,bitwise/distorted_mean,bitwise/distorted_std,bitwise/no_watermark_clean_mean,bitwise/no_watermark_clean_std,bitwise/no_watermark_distorted_mean,bitwise/no_watermark_distorted_std,hard/clean_mean,hard/clean_std,hard/distorted_mean,hard/distorted_std,hard/no_watermark_clean_mean,hard/no_watermark_clean_std,hard/no_watermark_distorted_mean,hard/no_watermark_distorted_std,sisnr_wm_mean,sisnr_wm_std,sisnr_attack_mean,sisnr_attack_std
Clotho,polarity,184,3.0217391304347827,2.1818333977243385,0.9976222826086957,0.013616645552192557,0.21535326086956522,0.14212339705117777,0.5,0.11872854497257325,0.506453804347826,0.13170196214693625,0.967391304347826,0.17761015911269773,0.0,0.0,0.0,0.0,0.0,0.0,22.813391493714374,7.285311449913587,90.27094107088836,1.1178937509422133
Clotho,quantization,206,2.7718446601941746,2.0718603560792523,0.9975728155339806,0.016111551028339506,0.9975728155339806,0.016111551028339506,0.5015169902912622,0.1252181531423401,0.5009101941747572,0.12612932738334845,0.970873786407767,0.16816027257950264,0.970873786407767,0.16816027257950264,0.0,0.0,0.0,0.0,23.032065655421285,6.335284395592631,64.77821077883823,7.0742650492766685
Clotho,reverb,288,2.8055555555555554,2.0523623846739865,0.9969618055555556,0.019249511164528374,0.9537760416666666,0.09032132655228736,0.4939236111111111,0.12996215153422291,0.4895833333333333,0.12489144591960206,0.9652777777777778,0.18307536564533425,0.6631944444444444,0.47261778775504115,0.0,0.0,0.0,0.0,22.505619433191086,5.7713870980770166,9.397613604863485,1.707805955804435
Clotho,time_jitter,112,2.607142857142857,1.9335253833770234,0.9972098214285714,0.012907403466763813,0.99609375,0.015128841196122723,0.5139508928571429,0.13329346248807536,0.5167410714285714,0.1346659388964115,0.9553571428571429,0.20651845546822103,0.9375,0.24206145913796356,0.0,0.0,0.0,0.0,23.66783539737974,6.932455605629137,33.036816554410116,8.905472505826712
Clotho,time_stretch,174,2.7988505747126435,2.084369540165787,0.9989224137931034,0.008135597451800375,0.975933908045977,0.04905746629892035,0.49461206896551724,0.12640259219695688,0.5021551724137931,0.12003362341072689,0.9827586206896551,0.13016955922880602,0.7528735632183908,0.4313408872634664,0.0,0.0,0.0,0.0,23.36017771973007,6.834627107923847,-1.4316070475669085,9.09791471509619
Clotho,vorbis,420,2.795238095238095,2.035629349383763,0.997172619047619,0.014349899213106128,0.9964285714285714,0.017946206466287303,0.5016369047619048,0.1204032745359981,0.5038690476190476,0.12501452579999547,0.9595238095238096,0.1970732566350027,0.9547619047619048,0.20782591267049513,0.0,0.0,0.0,0.0,21.718543518157233,5.506384328496334,17.855141316141403,7.1073245652928305
Freischuetz,aac,50,4.5,2.8722813232690143,0.9875,0.030618621784789725,0.73125,0.10476909133900131,0.5075,0.12847665157529597,0.50875,0.10897964259438549,0.84,0.36660605559646714,0.0,0.0,0.0,0.0,0.0,0.0,23.751849632263184,3.2146527608205804,-24.183177604675294,10.327758197232301
Freischuetz,background_noise,80,4.5,2.8722813232690143,0.9921875,0.024951124097923924,0.9921875,0.024951124097923924,0.484375,0.1294142452553041,0.48203125,0.12929864519180972,0.9,0.3,0.9,0.3,0.0,0.0,0.0,0.0,24.2424968957901,2.874630106887404,48.73938202857971,5.481376347499484
Freischuetz,dac,80,4.5,2.8722813232690143,0.996875,0.016828640022295328,0.53125,0.12655285457072865,0.50625,0.12484365222148862,0.49453125,0.12507566069558657,0.9625,0.18998355191963331,0.0,0.0,0.0,0.0,0.0,0.0,23.184474396705628,2.9914173898258407,6.96029364913702,2.615376790328779
Freischuetz,dynamic_range_compression,10,4.5,2.8722813232690143,1.0,0.0,1.0,0.0,0.58125,0.13125,0.56875,0.11336473217010659,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.432776260375977,1.076625311432603,23.895715522766114,4.166534787645726
